"","year","start_time.opt","time.oa","launches.oa","satellites.oa","debris.oa","runaway.oa","kessler.oa","fleet_flowv.oa","fleet_pv.oa","fleet_vfn_path.oa","collision_rate.oa","returns.oa","costs.oa","start_time.oa","R_frac.oa","R_start_year.oa","time.opt","launches.opt","satellites.opt","debris.opt","runaway.opt","kessler.opt","fleet_flowv.opt","fleet_pv.opt","fleet_vfn_path.opt","collision_rate.opt","returns.opt","costs.opt","R_frac.opt","R_start_year.opt","X","payloads_in_orbit","launch_successes","payloads_decayed","launch_failures","num_destr_asat","num_destr_satsat","num_destr_debsat","debris","risk.x","tot_rev","tot_cost","r_s","r_s_raw","risk.y","share_in_LEO","Ft_Ft","implied_r","bootstrap_draw","riskPoA","flowWelfPoA","NPVPoA","flow_welfare_loss","npv_oa_welfare","npv_opt_welfare","npv_welfare_loss","npv_welfare_gain","opt_tax_path","fe_eqm_next","launch_con","one_period_launch_deviation","one_period_sat_deviation","one_period_deb_deviation","excess_L","opt_dev_tax_path"
"3069",2019,0,14,62.2323811442494,1896.96841338026,5509.71124800617,"no","no",3180.74232368287,1686.81556515015,11877.5331020711,5.50720500811358,1.79449176604202,3.58899772856332,0,0,2029,14,1.4115978136012,1248.30520645382,2640.71814666327,"no","no",2235.0071931421,1185.27203336907,73823.2012490725,2.24853674626941,1.79449176604202,3.58899772856332,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.61172868966474,0.702668423185649,6.21536480805089,35.1179187409791,441.047634640914,2741.27194702123,-2300.22431238031,2300.22431238031,146848.829042142,0.00254180920237322,217,217,1421.66735212606,3186.43263390435,0.000269904376380637,54661.5163788767
"3070",2020,0,15,66.7656333560306,1890.86635978473,5485.90395870241,"no","no",3218.27631015576,1625.44822814434,11915.9282344342,5.47057235921269,1.83436967632027,3.74850936967632,0,0,2029,15,8.52257904491407,1206.07894993966,2468.3138326019,"no","no",2180.44768561384,1101.2742491868,75121.5970047609,2.08784908232425,1.83436967632027,3.74850936967632,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.67127749854923,0.677520347999054,6.30430089262179,38.6619857793945,443.901273344936,2798.48719378443,-2354.58592043949,2354.58592043949,162271.618441282,0.00255382386732531,230,230,1393.99904331282,3068.14601382219,0.00029351342093964,64258.4394959257
"3071",2020,14,15,66.7656333560306,1890.86635978473,5485.90395870241,"no","no",3218.27631015576,1625.44822814434,11915.9282344342,5.47057235921269,1.83436967632027,3.74850936967632,0,0,2029,1,0,1890.86635978473,5485.90395870241,"no","no",1890.86635978473,1890.86635978473,66376.3150285038,5.47057235921269,1.83436967632027,3.74850936967632,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1,0.587540092134979,5.57038559838686,49.4496908363106,443.901273344936,2472.70126014622,-2028.79998680128,2028.79998680128,0,0.00255382386732531,230,0,1822.77002817263,5252.77977271657,0,0
"3072",2021,0,16,72.6557309975323,1889.53566152866,5475.1741877574,"no","no",3338.66298114117,1605.95397869227,12061.2481541006,5.46143131545092,1.91412549687677,3.82826519023282,0,0,2029,16,21.21684223284,1172.52162235773,2330.41105944227,"no","no",2163.12983442761,1040.50243575037,76569.192973447,1.96425481749467,1.91412549687677,3.82826519023282,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.72533890988978,0.647903021852253,6.34836394999593,43.8227002222929,449.631270408259,2854.42294785066,-2404.7916774424,2404.7916774424,178833.230245992,0.00257962792740663,242,242,1373.67585291069,2980.09671211855,0.000315048925584871,72456.692311703
"3073",2021,14,16,72.6557309975323,1889.53566152866,5475.1741877574,"no","no",3338.66298114117,1605.95397869227,12061.2481541006,5.46143131545092,1.91412549687677,3.82826519023282,0,0,2029,2,0,1822.77002817263,5252.77977271657,"no","no",1911.5278532242,1820.50271735638,67542.9537299724,5.07666678758688,1.91412549687677,3.82826519023282,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.03777834285129,0.572542920331189,5.59999702079003,53.2021704894117,449.631270408259,2517.93377474029,-2068.30250433203,2068.30250433203,15641.7299637985,0.00257962792740663,242,0,1757.31642217426,4989.22883885061,0,0
"3074",2022,0,17,73.9399898732043,1894.1480991196,5485.30641014789,"no","no",3560.33356899256,1631.02983008825,12316.0616826989,5.48742379766988,2.03375922771153,3.94789892106758,0,0,2029,17,23.6282339769,1152.89269514353,2244.67432855989,"no","no",2251.42427788524,1031.40340259039,78114.0183023512,1.8930423912604,2.03375922771153,3.94789892106758,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.76434340333722,0.632363298060948,6.34245104602575,48.6760092880034,458.012435950782,2904.92145348884,-2446.90901753806,2446.90901753806,193566.248457502,0.00259246883682302,255,255,1367.76777187391,2945.39826147592,0.00033729764794721,81359.7859651299
"3075",2022,14,17,73.9399898732043,1894.1480991196,5485.30641014789,"no","no",3560.33356899256,1631.02983008825,12316.0616826989,5.48742379766988,2.03375922771153,3.94789892106758,0,0,2029,3,0,1757.31642217426,4989.22883885061,"no","no",2133.02887700027,1934.72006984151,68990.4811737511,4.70414631181543,2.03375922771153,3.94789892106758,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.08224033595419,0.599109278854408,5.60166739589054,53.078923739209,458.012435950782,2565.6333293779,-2107.62089342712,2107.62089342712,36238.9096202347,0.00259246883682302,255,14.1614087882678,1708.55849440586,4759.0632173832,0,0
"3076",2023,0,18,69.9664008891279,1899.86645864181,5503.62218543876,"no","no",3736.38595760084,1630.17281693697,12502.2602028118,5.52095481664474,2.11351504826803,3.98777683134583,0,0,2029,18,31.0700968007172,1136.39600585081,2174.70552667804,"no","no",2277.8894469878,993.835620464503,79649.4264335982,1.83446708472199,2.11351504826803,3.98777683134583,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.80015910840584,0.609650467814745,6.37080217028956,54.0756397589269,463.53742637029,2953.10524193028,-2489.56781555999,2489.56781555999,219624.981552328,0.00258418578180764,267,267,1363.8756702295,2921.50779416084,0.000357645893173442,88404.3706852976
"3077",2023,14,18,69.9664008891279,1899.86645864181,5503.62218543876,"no","no",3736.38595760084,1630.17281693697,12502.2602028118,5.52095481664474,2.11351504826803,3.98777683134583,0,0,2029,4,255,1694.39708561759,4711.89196976204,"no","no",1838.84998278781,1588.46775319106,70145.9499164069,4.35484742104285,2.11351504826803,3.98777683134583,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.13066349270686,0.492146690319044,5.61066149468164,70.3535943054565,463.53742637029,2600.75158947962,-2137.21416310933,2137.21416310933,58589.7130932554,0.00258418578180764,267,74.9681288197468,1708.87351816875,4681.51948565164,1.40400604508035e-05,2327.57656044526
"3078",2024,0,19,66.769598619242,1901.3888695322,5511.82290861399,"no","no",3893.34803118791,1617.76652354622,12660.0437805848,5.53060494437612,2.19327086882453,4.14728847245883,0,0,2029,19,32.9329400500482,1127.94576703022,2135.6320348035,"no","no",2337.30818980758,971.199829655976,81232.4357715135,1.80440856122354,2.19327086882453,4.14728847245883,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.81825600289874,0.60033374131581,6.41644193174827,57.6459914030089,469.011625235714,3009.38585863984,-2540.37423340413,2540.37423340413,237859.502769641,0.00257102414587971,280,280,1368.73517666327,2929.92959291107,0.000378997942717008,98159.4747122861
"3079",2024,14,19,66.769598619242,1901.3888695322,5511.82290861399,"no","no",3893.34803118791,1617.76652354622,12660.0437805848,5.53060494437612,2.19327086882453,4.14728847245883,0,0,2029,5,0.0141569242866453,1888.905389349,5281.20049918047,"no","no",2722.04290221455,2239.43143214159,69306.8171736741,5.41725796569684,2.19327086882453,4.14728847245883,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.01422048749589,0.699152215627644,5.47445319896614,43.3928769684984,469.011625235714,2567.58219212396,-2098.57056688825,2098.57056688825,7350.60611004674,0.00257102414587971,280,0,1820.92573729164,5107.18787027961,0,0
"3080",2025,0,20,67.6911877663028,1899.6545798002,5509.20231737044,"no","no",4018.33499599392,1590.19160858316,12796.2006406267,5.5210383483323,2.27302668938103,4.42643384440659,0,0,2029,20,34.0516336319029,1121.66811671331,2106.95628296846,"no","no",2398.85426235153,949.30808954663,82831.4389612735,1.78228142135294,2.27302668938103,4.42643384440659,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.82908639741787,0.596977172073277,6.47312755461894,60.0510345884923,474.488563715911,3071.42499614103,-2596.93643242512,2596.93643242512,237655.220187967,0.00257283118164973,292,292,1374.68743844634,2944.27048717826,0.000398546891967944,110786.891389891
"3081",2025,14,20,67.6911877663028,1899.6545798002,5509.20231737044,"no","no",4018.33499599392,1590.19160858316,12796.2006406267,5.5210383483323,2.27302668938103,4.42643384440659,0,0,2029,6,13.8344705014788,1820.93989421593,5107.23502658948,"no","no",2783.76289849853,2181.15107221768,69889.5593936982,5.03795647226221,2.27302668938103,4.42643384440659,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.05047887834493,0.692765262546256,5.46174300923396,45.7784586062595,474.488563715911,2591.53459583684,-2117.04603212093,2117.04603212093,25813.944539197,0.00257283118164973,292,0,1755.58450289076,4885.15321320988,0,0
"3082",2026,0,21,68.6164025672244,1898.90873462917,5507.81032768083,"no","no",4153.04817721737,1565.24017985811,12940.320188553,5.51687050052055,2.35278250993754,4.58594548551959,0,0,2029,21,35.4394046741912,1116.73907207824,2085.05185679003,"no","no",2464.92097907446,929.002793126181,84446.7242839956,1.76507878882319,2.35278250993754,4.58594548551959,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.83813037963211,0.593520920993988,6.52586049290318,62.6210610697984,480.021044434072,3132.55036963443,-2652.52932520036,2652.52932520036,252790.137567668,0.0025762219024181,305,305,1382.93874936734,2967.89632737458,0.000419521064198292,121352.938068183
"3083",2026,14,21,68.6164025672244,1898.90873462917,5507.81032768083,"no","no",4153.04817721737,1565.24017985811,12940.320188553,5.51687050052055,2.35278250993754,4.58594548551959,0,0,2029,7,0.0026159494197216,1769.41897339224,4931.23543874902,"no","no",2877.43383681977,2147.18543183812,70433.454949349,4.75086687698396,2.35278250993754,4.58594548551959,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.0820479737734,0.69284865333484,5.44294529988943,47.3189008502583,480.021044434072,2612.72828765044,-2132.70724321637,2132.70724321637,42364.2821507419,0.0025762219024181,305,0,1706.05246690423,4688.55356412396,0,0
"3084",2027,0,22,67.4214739134935,1899.11690783896,5508.78947873898,"no","no",4302.41758602427,1544.31994200037,13091.44530135,5.51815889572093,2.43253833049404,4.70557921635434,0,0,2029,22,36.4312601263133,1113.37815404153,2069.99769446771,"no","no",2536.90485556473,910.60262772552,86073.4603622562,1.75338164657979,2.43253833049404,4.70557921635434,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.84505255344359,0.589646356923948,6.57478669321411,65.4844976737552,485.573796547595,3192.54413611458,-2706.97033956699,2706.97033956699,259830.589029083,0.00257063894406095,317,317,1391.70077699841,2994.37980408509,0.000438773615917376,130626.185701291
"3085",2027,14,22,67.4214739134935,1899.11690783896,5508.78947873898,"no","no",4302.41758602427,1544.31994200037,13091.44530135,5.51815889572093,2.43253833049404,4.70557921635434,0,0,2029,8,0,1706.05508285365,4688.56227777666,"no","no",2912.45206861374,2069.82531006263,70898.7285829624,4.40431512460615,2.43253833049404,4.70557921635434,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.12553023462005,0.676933842515515,5.41565327211438,51.5551047132799,485.573796547595,2629.69932012599,-2144.12552357839,2144.12552357839,64709.2458594833,0.00257063894406095,317,57.8290236446175,1702.95735082138,4624.02851641447,0,0
"3086",2028,0,23,79.1831063444784,1898.12199206413,5505.80757605092,"no","no",4307.71463340402,1472.59169210712,13345.166513948,5.51236252988747,2.47241624077229,4.86509085746735,0,0,2029,23,42.5778758259418,1111.13203712472,2059.81335655036,"no","no",2540.0356598184,868.31086286434,89353.4901780157,1.74557050788813,2.47241624077229,4.86509085746735,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.84859564220648,0.589648079313746,6.6955695220907,65.5992119684394,495.244000740042,3315.94063735329,-2820.69663661324,2820.69663661324,274228.581395739,0.00261325811769315,330,330,1402.53681932255,3028.58715439025,0.000459499907191852,141719.646660904
"3087",2028,14,23,79.1831063444784,1898.12199206413,5505.80757605092,"no","no",4307.71463340402,1472.59169210712,13345.166513948,5.51236252988747,2.47241624077229,4.86509085746735,0,0,2029,9,0,1645.12832717676,4431.40169271243,"no","no",2876.87261984147,1947.1806286513,71345.6265677695,4.07905607018245,2.47241624077229,4.86509085746735,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.17126119859568,0.667841968345086,5.34617732144451,53.09906942585,495.244000740042,2647.66224533786,-2152.41824459782,2152.41824459782,86721.0361127439,0.00261325811769315,330,148.10918633646,1734.64897075601,4663.9141998796,0.000133782199208676,27868.1957904733
"3088",2029,0,24,76.0268381742427,1908.92735991395,5541.39696607917,"no","no",4651.24987629609,1514.31349581284,13534.7120308814,5.57616036271706,2.63192788188529,4.9049687677456,0,0,2029,24,36.2173262541659,1115.1146951485,2071.19227977533,"no","no",2757.25660353341,897.683632829172,89448.6622271987,1.75859963457378,2.63192788188529,4.9049687677456,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.85224492225332,0.592799070543396,6.60883379144741,69.8889276433324,499.434989238282,3300.68283350913,-2801.24784427085,2801.24784427085,282818.668702381,0.00262234082311957,342,342,1418.37459207289,3080.03489803389,0.000478259570948825,148183.457754756
"3089",2029,14,24,76.0268381742427,1908.92735991395,5541.39696607917,"no","no",4651.24987629609,1514.31349581284,13534.7120308814,5.57616036271706,2.63192788188529,4.9049687677456,0,0,2029,10,0.00798007255645317,1586.53978441955,4170.5667364949,"no","no",2720.47293025403,1753.64110717091,71850.8054159757,3.77559763907037,2.63192788188529,4.9049687677456,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.2274706417333,0.584890728859404,5.30863200133389,71.2462563716062,499.434989238282,2651.31656645619,-2151.88157721791,2151.88157721791,115501.679144436,0.00262234082311957,342,215.164655001565,1745.35536645316,4629.80906804363,0.000242572174306677,52825.7422089578
"3090",2030,0,25,72.4120759583836,1916.15586719143,5572.12909575419,"no","no",4767.30501593485,1478.18830397091,13472.5331052026,5.62052555078871,2.67180579216354,4.86509085746735,0,0,2029,25,42.3023343062169,1112.59191832705,2061.48155795412,"no","no",2766.82483181787,857.90359371991,89370.1349268363,1.7500294564825,2.67180579216354,4.86509085746735,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.86481878499261,0.580375038427304,6.63350642592407,73.539854759176,495.265154666911,3285.34458601924,-2790.07943135232,2790.07943135232,289148.769133112,0.00262435342820478,355,355,1428.94389792119,3114.32276182937,0.00049895330825056,153686.000285397
"3091",2030,14,25,72.4120759583836,1916.15586719143,5572.12909575419,"no","no",4767.30501593485,1478.18830397091,13472.5331052026,5.62052555078871,2.67180579216354,4.86509085746735,0,0,2029,11,0.0269131288812972,1530.19869152415,3913.12833788705,"no","no",2623.82685771769,1610.8020829491,72539.3470525715,3.49365511137375,2.67180579216354,4.86509085746735,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.2847359875223,0.55037948042919,5.38423965902592,78.7966177752139,495.265154666911,2666.62628749119,-2171.36113282428,2171.36113282428,141044.155963848,0.00262435342820478,355,275.533964298238,1751.52759958334,4581.29013202623,0.00034121521175956,76417.1542375944
"3092",2031,0,26,73.345295869494,1919.48661687606,5592.5568281697,"no","no",4915.97959136908,1451.70239894092,13837.910732485,5.6423704040847,2.75156161272005,4.9847245883021,0,0,2029,26,35.6293879382769,1116.24623222741,2072.73578135746,"no","no",2893.81759681823,854.552357128179,92689.7677677585,1.76209935707304,2.75156161272005,4.9847245883021,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.86211336689149,0.588655331665507,6.69824871395985,74.2079104088691,507.814132917801,3401.46536274729,-2893.65122982949,2893.65122982949,302518.926743635,0.00262812261365001,367,367,1444.46516026957,3165.39491563328,0.000517698382814125,162846.083345341
"3093",2031,14,26,73.345295869494,1919.48661687606,5592.5568281697,"no","no",4915.97959136908,1451.70239894092,13837.910732485,5.6423704040847,2.75156161272005,4.9847245883021,0,0,2029,12,0.872073652241895,1476.02054841398,3663.58402478836,"no","no",2528.18956285254,1478.18007628437,73363.6978670426,3.23246483844698,2.75156161272005,4.9847245883021,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.34225521027847,0.514279914280207,5.30164555078527,87.62547658834,507.814132917801,2692.25053840954,-2184.43640549174,2184.43640549174,170999.514895387,0.00262812261365001,367,334.685155619979,1758.55275652144,4539.30198282674,0.000438136283615775,104226.30268502
"3094",2032,0,27,79.9468948649279,1923.618832241,5615.00673369489,"no","no",5035.10982170962,1416.07798681283,14016.1913896806,5.66890833486904,2.83131743327655,5.14423622941511,0,0,2029,27,36.6528612618291,1113.09454820785,2061.60888490385,"no","no",2962.97302241113,833.308710460667,94276.9003637618,1.75151032302372,2.83131743327655,5.14423622941511,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.87283608583607,0.58846244219656,6.72628517566998,75.8785023811301,513.25164057523,3452.27690138946,-2939.02526081423,2939.02526081423,320894.661218959,0.00266233087006083,380,380,1454.42840064943,3198.13339424537,0.000538404559283889,175273.768446919
"3095",2032,14,27,79.9468948649279,1923.618832241,5615.00673369489,"no","no",5035.10982170962,1416.07798681283,14016.1913896806,5.66890833486904,2.83131743327655,5.14423622941511,0,0,2029,13,0,1424.73967455371,3427.38015470128,"no","no",2443.07255920384,1360.39421628751,74326.146439344,2.99452841937531,2.83131743327655,5.14423622941511,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.40212745584806,0.485207402760149,5.30287753448248,94.916467706962,513.25164057523,2721.71059434266,-2208.45895376743,2208.45895376743,202665.345583758,0.00266233087006083,380,380,1754.52011792826,4466.16461707235,0.000513289273065487,130547.007505966
"3096",2033,0,28,77.4545331065068,1934.18973350296,5658.98829550533,"no","no",5383.29775008564,1441.9072530382,14401.7669745,5.73417290104827,2.99082907438955,5.18411413969336,0,0,2029,28,37.2535502033875,1111.08126191126,2054.45389571604,"no","no",3129.92748577047,838.345815656261,95870.9269511991,1.74475684556349,2.99082907438955,5.18411413969336,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.88791580673672,0.581414521558032,6.65688641685079,82.0640285019471,524.488600116037,3491.46103790553,-2966.97243778949,2966.97243778949,341248.950940152,0.00266924270857163,392,392,1464.4885173063,3231.32800088098,0.000557461769815748,183215.903282964
"3097",2033,14,28,77.4545331065068,1934.18973350296,5658.98829550533,"no","no",5383.29775008564,1441.9072530382,14401.7669745,5.73417290104827,2.99082907438955,5.18411413969336,0,0,2029,14,0,1374.52011792826,3200.39548604556,"no","no",2466.56503388138,1308.07210022243,75406.8414769233,2.77093630263409,2.99082907438955,5.18411413969336,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.47060577954831,0.458188483786196,5.23594372901881,106.222594904035,524.488600116037,2746.19279671942,-2221.70419660338,2221.70419660338,238289.397329974,0.00266924270857163,392,392,1718.18483138321,4291.74789174978,0.000535926617264204,142379.718090067
"3098",2034,0,29,77.3362238618932,1941.8540506889,5697.63642282715,"no","no",5555.53989060936,1417.18287698903,14612.3911561205,5.78319085100908,3.07058489494605,5.26386996024986,0,0,2029,29,37.7323178182854,1109.74206750968,2049.67772326547,"no","no",3208.93921548716,818.579975849692,97369.231368679,1.74026968018596,3.07058489494605,5.26386996024986,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.89913761191436,0.57761068747095,6.66347008702235,85.122026290785,530.058802654078,3532.03097584833,-3001.97217319425,3001.97217319425,362018.372919388,0.00268195832727671,405,405,1476.19814402618,3270.11275135455,0.000578052153683339,193138.775381167
"3099",2034,14,29,77.3362238618932,1941.8540506889,5697.63642282715,"no","no",5555.53989060936,1417.18287698903,14612.3911561205,5.78319085100908,3.07058489494605,5.26386996024986,0,0,2029,15,0,1326.18483138321,2986.00710395372,"no","no",2432.71323988528,1228.68549629396,76512.0496528911,2.56447512022929,3.07058489494605,5.26386996024986,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.54012689722816,0.437889617892465,5.23610741290917,113.279321480915,530.058802654078,2775.44482585478,-2245.3860232007,2245.3860232007,275200.631796241,0.00268195832727671,405,405,1684.65466464195,4133.45196036116,0.000560068055908469,156588.99825414
"3100",2035,0,30,75.7479530250098,1949.09808907203,5736.04869800261,"no","no",5810.25964252912,1411.58120472231,14898.6361464835,5.83012127289889,3.19021862578081,5.38350369108461,0,0,2029,30,37.9116129029212,1108.93046184447,2046.75460680357,"no","no",3333.63330607409,809.893947569295,98858.2187257961,1.73754953334451,3.19021862578081,5.38350369108461,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1.90902234735814,0.573749455475798,6.63538714240829,89.5047612626569,538.433615035736,3572.71548624854,-3034.2818712128,3034.2818712128,NA,0.00268783086629692,417,417,1487.41612664344,3307.32718830385,0.000597031206263865,204163.019812417
